code,predicted_pm2.5
3691,5.819707
3692,5.62295
3693,5.5131774
3694,5.98165
3695,5.590207
3696,5.618703
3697,5.57281
3698,5.2939243
3699,5.423775
3700,5.952659
3701,5.9118176
3702,5.9202642
3703,5.455717
3704,6.5820217
3705,5.9838314
3706,5.297066
3707,5.698488
3708,5.6548963
3709,5.4532714
3710,4.0355754
3711,3.357883
3712,5.2487626
3713,3.899812
3714,2.4698305
3715,2.4678037
3716,4.569674
3717,3.9432373
3718,5.24352
3719,4.0626383
3720,4.773613
3721,2.5579238
3722,3.2858398
3723,3.3022196
3724,3.600886
3725,3.196371
3726,2.6694522
3727,2.7421327
3728,5.3458204
3729,2.1048684
3730,5.573036
3731,5.534696
3732,5.510131
3733,5.5422664
3734,5.32423
3735,4.677383
3736,5.224864
3737,5.298031
3738,5.3970776
3739,5.3364143
3740,5.3797646
3741,5.028274
3742,5.276546
3743,5.0068593
3744,3.7446654
3745,2.5758476
3746,5.3640957
3747,4.948966
3748,4.8927655
3749,5.0850105
3750,4.317779
3751,5.1938787
3752,5.2452064
3753,4.352109
3754,3.4061828
3755,3.9729414
3756,5.5071244
3757,5.5454354
3758,5.700368
3759,5.378866
3760,5.676813
3761,5.526082
3762,5.5151305
3763,6.2018404
3764,5.2176723
3765,5.550966
3766,5.7418756
3767,5.6571603
3768,5.6441407
3769,6.012229
3770,5.422185
3771,4.7648478
3772,5.9773917
3773,5.2888627
3774,6.2643104
3775,5.6849394
3776,6.000191
3777,5.7580867
3778,4.482554
3779,4.303359
3780,3.2732074
3781,2.6830833
3782,3.2672968
3783,5.377078
3784,4.7808433
3785,2.8874693
3786,4.61917
3787,4.878713
3788,3.2101831
3789,4.751039
3790,4.361398
3791,2.6695995
3792,3.5234644
3793,2.9069135
3794,4.1679997
3795,2.7978678
3796,5.1147394
3797,4.9565845
3798,5.469863
3799,5.276588
3800,5.4797606
3801,5.3674126
3802,5.4627104
3803,5.599586
3804,5.6024528
3805,5.6685376
3806,5.840364
3807,3.6582413
3808,5.164073
3809,5.4605513
3810,5.4066253
3811,5.5513816
3812,3.321238
3813,5.4961743
3814,5.510081
3815,5.6608133
3816,3.7308762
3817,5.2618074
3818,5.5395823
3819,5.451951
3820,3.961387
3821,5.4117026
3822,5.4636974
3823,3.5306633
3824,3.0554514
3825,5.4318194
3826,4.6550946
3827,5.8484154
3828,5.0716276
3829,5.905161
3830,5.3014293
3831,5.462732
3832,5.762688
3833,5.580975
3834,6.031003
3835,5.727451
3836,5.7512374
3837,5.597333
3838,5.3143415
3839,5.8681846
3840,5.6732674
3841,5.8644547
3842,5.3809056
3843,6.224764
3844,5.3618574
3845,5.766192
3846,3.302785
3847,5.482436
3848,3.9940393
3849,4.21654
3850,2.6726992
3851,2.698357
3852,3.2076397
3853,4.730923
3854,3.3623023
3855,3.2214038
3856,2.4130979
3857,3.0625055
3858,3.9304752
3859,3.110299
3860,4.6492686
3861,2.9079282
3862,3.9358585
3863,4.597133
3864,4.934149
3865,3.1349285
3866,3.6013317
3867,5.252186
3868,5.527871
3869,5.5835347
3870,5.4331217
3871,3.7146406
3872,5.666942
3873,5.400759
3874,4.551985
3875,5.752194
3876,5.3566036
3877,5.4910197
3878,5.770466
3879,5.4376254
3880,5.9259906
3881,3.6078382
3882,5.306556
3883,5.4354672
3884,2.7688203
3885,5.597201
3886,5.6481266
3887,5.6977687
3888,5.518238
3889,5.551345
3890,4.5551534
3891,4.709803
3892,5.4330606
3893,3.6811557
3894,4.4893413
3895,5.25464
3896,3.5728407
3897,5.2877607
3898,5.6367826
3899,5.698616
3900,5.589333
3901,5.3291497
3902,5.7278533
3903,5.9715347
3904,5.050932
3905,6.578313
3906,5.4890614
3907,5.609269
3908,5.519723
3909,5.7770743
3910,5.6458116
3911,5.573921
3912,5.8876987
3913,5.4819407
3914,5.4796886
3915,5.6300163
3916,6.3570776
3917,5.572488
3918,2.4455078
3919,4.079402
3920,3.4541879
3921,2.6366727
3922,3.4620178
3923,3.2393985
3924,4.7446666
3925,4.1205316
3926,4.877397
3927,4.8267326
3928,3.1943362
3929,4.6967506
3930,4.1811013
3931,2.370812
3932,2.7582233
3933,3.3738737
3934,4.044125
3935,3.029731
3936,5.162988
3937,5.6270013
3938,4.9077573
3939,5.722958
3940,5.658245
3941,5.7101336
3942,5.5617304
3943,5.582119
3944,3.795394
3945,5.795326
3946,5.659288
3947,5.4085164
3948,5.608345
3949,5.276918
3950,5.8240256
3951,6.0126004
3952,5.267473
3953,5.3822217
3954,5.346652
3955,5.7421327
3956,5.705801
3957,5.6472135
3958,5.75058
3959,5.616707
3960,5.485552
3961,5.550231
3962,2.7156992
3963,4.7544255
3964,5.082908
3965,3.2551417
3966,4.0858502
3967,4.1704144
3968,5.363485
3969,5.611399
3970,5.5445614
3971,5.4786935
3972,5.3837967
3973,5.3776894
3974,5.8140793
3975,6.127409
3976,5.72837
3977,5.6349444
3978,5.61281
3979,5.577793
3980,5.628718
3981,5.533786
3982,5.6473765
3983,5.618308
3984,5.605277
3985,5.6111593
3986,5.665276
3987,5.3912315
3988,5.5819116
3989,3.5761395
3990,2.9109006
3991,3.5365124
3992,4.2599325
3993,3.437734
3994,3.853237
3995,4.6382875
3996,3.2766187
3997,2.979954
3998,3.2858107
3999,3.159486
4000,3.8517003
4001,2.899775
4002,4.8979635
4003,3.4088252
4004,4.169075
4005,3.0579796
4006,5.5244713
4007,5.509042
4008,4.7477202
4009,5.8624525
4010,1.952889
4011,5.7303147
4012,4.2003236
4013,5.6556315
4014,5.6139374
4015,4.1773
4016,5.0165796
4017,5.497589
4018,5.4250836
4019,5.443896
4020,5.709757
4021,5.7245927
4022,5.9794483
4023,6.0243444
4024,5.5616302
4025,5.777886
4026,5.5848236
4027,5.5784717
4028,5.487817
4029,5.3916802
4030,5.187351
4031,5.4813843
4032,4.3145385
4033,4.633035
4034,1.8348036
4035,3.1117053
4036,4.8575397
4037,4.3405285
4038,3.9077458
4039,5.292587
4040,5.3010592
4041,3.5032423
4042,5.548293
4043,5.419015
4044,5.698005
4045,6.4568353
4046,5.911607
4047,5.772062
4048,5.8566437
4049,5.6891046
4050,5.61282
4051,5.9394
4052,3.3169465
4053,5.543745
4054,4.906305
4055,5.4109163
4056,4.607336
4057,5.7692666
4058,4.0331874
4059,4.72511
4060,4.6567283
4061,3.2160654
4062,4.153927
4063,4.051334
4064,4.109584
4065,4.7955637
4066,1.8412423
4067,3.2344034
4068,4.8295555
4069,4.1237297
4070,3.5046475
4071,5.74062
4072,4.71232
4073,4.1485047
4074,3.5369654
4075,5.418211
4076,5.590159
4077,4.2947764
4078,5.546173
4079,5.3960714
4080,5.33946
4081,5.74879
4082,6.315984
4083,6.001741
4084,6.1526213
4085,5.6913495
4086,6.1165133
4087,5.667231
4088,6.1396775
4089,5.5064054
4090,5.732403
4091,5.608966
4092,5.938183
4093,6.145971
4094,6.205911
4095,5.542117
4096,5.426022
4097,5.690563
4098,5.5637374
4099,5.392829
4100,5.44672
4101,5.132312
4102,5.0337396
4103,5.3420396
4104,4.9408712
4105,2.8805056
4106,4.5935464
4107,4.070788
4108,2.946336
4109,5.5627894
4110,5.125501
4111,5.577891
4112,5.6759953
4113,6.257205
4114,5.4424286
4115,5.5861764
4116,5.553071
4117,5.5497303
4118,5.2919526
4119,5.656489
4120,5.7573237
4121,4.8534927
4122,5.9182253
4123,5.7695913
4124,5.807665
4125,5.1685877
4126,5.336901
4127,5.6052113
4128,3.4358325
4129,3.917295
4130,4.762832
4131,3.4320123
4132,4.5566583
4133,3.3946338
4134,3.3663516
4135,4.2221665
4136,4.0066624
4137,5.9942737
4138,2.7425554
4139,5.628277
4140,5.8188715
4141,5.3659453
4142,5.565898
4143,4.0249467
4144,4.268276
4145,3.3407407
4146,3.5436528
4147,5.1119685
4148,5.5691977
4149,5.4472947
4150,5.4599504
4151,6.3893876
4152,5.605816
4153,5.7929006
4154,5.569461
4155,5.3288026
4156,5.790422
4157,5.570749
4158,5.462163
4159,5.773598
4160,2.6597853
4161,5.4332323
4162,2.5924134
4163,5.480589
4164,3.9564488
4165,4.3822527
4166,2.873683
4167,2.530683
4168,6.0085974
4169,5.349133
4170,4.0437403
4171,5.612265
4172,4.75239
4173,3.50413
4174,3.5144804
4175,4.708738
4176,2.7280507
4177,3.909892
4178,4.039085
4179,5.201176
4180,5.5154743
4181,5.5283747
4182,5.240849
4183,3.4858575
4184,5.3840632
4185,5.429433
4186,5.6385074
4187,5.937542
4188,5.097481
4189,2.7908602
4190,5.4189224
4191,6.003483
4192,5.57251
4193,3.1688027
4194,5.632889
4195,5.5042896
4196,5.38725
4197,5.220381
4198,5.372746
4199,5.257197
4200,3.2035081
4201,4.001546
4202,3.244709
4203,4.0793095
4204,2.5750759
4205,3.1864805
4206,3.0949373
4207,4.593537
4208,4.1108637
4209,4.7383714
4210,3.836941
4211,4.4971094
4212,1.9671332
4213,4.0549946
4214,3.5273075
4215,3.9157195
4216,2.786594
4217,2.8824842
4218,4.233748
4219,3.1988294
4220,5.457389
4221,4.956538
4222,4.859237
4223,5.6779065
4224,3.5542185
4225,3.4505596
4226,5.683763
4227,5.6600304
4228,4.76604
4229,5.485366
4230,5.732764
4231,5.648549
4232,5.6343594
4233,5.6238327
4234,5.4139743
4235,4.6137958
4236,5.3243494
4237,3.9684649
4238,5.5429463
4239,5.374464
4240,3.9213765
4241,4.967616
4242,3.4657648
4243,4.7098947
4244,4.7171197
4245,4.7040834
4246,4.668147
4247,4.0800233
4248,4.2419486
4249,5.192872
4250,5.239539
4251,4.248891
4252,5.5021286
4253,5.7772846
4254,5.1479735
4255,5.420922
4256,5.3938975
4257,5.372239
4258,5.2791643
4259,5.440348
4260,5.3541136
4261,5.8823066
4262,5.626055
4263,5.592597
4264,5.400258
4265,5.2952313
4266,5.461954
4267,5.5341706
4268,5.4003897
4269,5.292336
4270,3.2123613
4271,3.1155066
4272,3.429454
4273,3.1590037
4274,3.199469
4275,4.0510545
4276,3.050517
4277,3.9983134
4278,3.1806722
4279,3.9899235
4280,4.0962787
4281,3.78978
4282,4.6794877
4283,3.2660208
4284,3.514557
4285,2.9540977
4286,3.583736
4287,2.5883665
4288,3.3169522
4289,5.6463294
4290,5.723191
4291,3.4183369
4292,5.842174
4293,5.476917
4294,3.3485518
4295,5.557722
4296,5.9821177
4297,6.0932918
4298,5.9005136
4299,5.8635864
4300,5.9319425
4301,5.4405537
4302,4.7114263
4303,5.5684366
4304,2.6790357
4305,4.119647
4306,2.8249156
4307,5.880408
4308,2.7390027
4309,5.9137216
4310,5.29601
4311,4.0271316
4312,5.5108542
4313,3.8932743
4314,5.210338
4315,5.2285533
4316,4.681341
4317,4.15666
4318,3.3223965
4319,5.1650553
4320,5.684597
4321,5.79874
4322,4.989389
4323,5.8347917
4324,6.0174375
4325,6.271797
4326,5.310119
4327,5.2430453
4328,5.4954877
4329,3.9997468
4330,5.4605074
4331,5.4079223
4332,5.4111824
4333,5.5507774
4334,2.5709085
4335,5.468026
4336,4.027185
4337,5.02054
4338,4.3527293
4339,5.403846
4340,3.9216616
4341,3.5026188
4342,2.6792593
4343,4.18389
4344,1.946521
4345,4.6839967
4346,4.229557
4347,3.9304595
4348,4.0343294
4349,3.926342
4350,3.3926528
4351,4.004014
4352,3.9869382
4353,2.8787518
4354,3.453077
4355,4.1854825
4356,5.4151306
4357,2.2474236
4358,3.441459
4359,2.766578
4360,5.1348443
4361,5.411424
4362,5.643179
4363,5.87777
4364,5.8223286
4365,6.0060887
4366,5.3900423
4367,5.5894303
4368,5.484134
4369,6.382824
4370,5.8452725
4371,5.9254375
4372,3.342731
4373,5.410311
4374,3.2974062
4375,4.610731
4376,5.5308995
4377,5.7844443
4378,5.4761405
4379,5.3223143
4380,5.359841
4381,1.920174
4382,5.8249617
4383,5.430713
4384,5.176548
4385,4.0039845
4386,2.6337254
4387,4.570279
4388,5.710738
4389,5.4248238
4390,5.605872
4391,5.6728473
4392,4.7470965
4393,6.395076
4394,5.654652
4395,5.4698634
4396,6.073813
4397,2.5448403
4398,3.1965032
4399,5.5426908
4400,4.074427
4401,4.2947598
4402,5.4975657
4403,5.5233874
4404,5.3563147
4405,5.38511
4406,5.5247593
4407,3.058503
4408,4.311553
4409,5.7078733
4410,4.0982165
4411,3.9842148
4412,4.7557564
4413,2.7536504
4414,4.7542157
4415,4.528999
4416,3.3074117
4417,3.9378352
4418,3.5239303
4419,3.2968564
4420,3.5439885
4421,2.1182833
4422,3.4413812
4423,5.2660794
4424,4.98061
4425,4.139672
4426,2.6856165
4427,4.887808
4428,4.65634
4429,3.735456
4430,5.9269905
4431,4.6253705
4432,5.6341033
4433,5.8741875
4434,3.7052822
4435,5.466146
4436,6.968258
4437,5.65041
4438,5.975863
4439,5.438024
4440,5.478538
4441,6.0918283
4442,3.371939
4443,2.4521458
4444,5.5139656
4445,5.5251446
4446,5.671705
4447,5.7295833
4448,2.6852212
4449,4.0653167
4450,3.9468546
4451,5.4193163
4452,5.434862
4453,3.1087036
4454,4.6203704
4455,5.430137
4456,5.559534
4457,4.800524
4458,3.4420314
4459,5.891255
4460,6.1392846
4461,6.0241823
4462,5.424688
4463,5.559765
4464,5.566503
4465,5.46134
4466,5.6552715
4467,5.6217113
4468,5.601039
4469,5.490504
4470,2.3411021
4471,4.5066724
4472,5.6651115
4473,5.393614
4474,5.5774183
4475,5.3607197
4476,2.1902516
4477,5.102661
4478,5.5329337
4479,5.4025674
4480,3.33447
4481,4.5991077
4482,3.3302774
4483,2.9125485
4484,3.26616
4485,4.030857
4486,4.6391273
4487,3.815544
4488,2.5929615
4489,5.197524
4490,3.2189274
4491,4.916848
4492,3.8181016
4493,3.3924143
4494,4.680748
4495,3.3123584
4496,3.9308531
4497,1.9918015
4498,4.6752234
4499,6.4198523
4500,6.1025076
4501,6.055142
4502,6.538337
4503,5.3589225
4504,5.835514
4505,6.0576034
4506,5.6231375
4507,5.9537563
4508,5.770471
4509,5.6470857
4510,4.8435593
4511,5.5856338
4512,4.621432
4513,4.123508
4514,3.208682
4515,2.2681153
4516,5.005959
4517,3.9445236
4518,5.313115
4519,3.8613033
4520,3.4618812
4521,3.28313
4522,4.1473036
4523,5.4436274
4524,5.6248517
4525,3.9007683
4526,2.555734
4527,3.7776923
4528,2.3499784
4529,5.0208797
4530,5.6539116
4531,5.7098126
4532,5.1162663
4533,5.786929
4534,6.31745
4535,5.3562894
4536,6.372351
4537,3.2071571
4538,3.4709039
4539,3.141471
4540,5.505147
4541,3.3163817
4542,3.3751366
4543,5.14736
4544,5.6225996
4545,4.119166
4546,4.209735
4547,5.3850327
4548,5.789111
4549,2.721799
4550,2.8444831
4551,4.8877506
4552,1.9495349
4553,4.5531664
4554,1.9083664
4555,4.7612395
4556,3.887326
4557,3.563099
4558,3.3188033
4559,4.203186
4560,2.7495174
4561,4.923825
4562,5.3524146
4563,4.925269
4564,2.728488
4565,5.255486
4566,4.741154
4567,3.2811716
4568,4.855538
4569,4.0515637
4570,5.41105
4571,2.760314
4572,5.5341015
4573,5.6602325
4574,5.944668
4575,5.3576107
4576,5.8166423
4577,3.5287273
4578,5.2771425
4579,6.1795177
4580,5.453856
4581,5.6816874
4582,5.4787335
4583,5.537706
4584,3.1976554
4585,4.0369787
4586,5.9832735
4587,3.972775
4588,4.617605
4589,3.326514
4590,4.8346896
4591,5.8051553
4592,3.2764382
4593,5.430714
4594,2.7001822
4595,3.4549942
4596,5.377867
4597,3.9533405
4598,3.8777437
4599,4.2646847
4600,5.669564
4601,4.012018
4602,5.46058
4603,3.5221124
4604,2.3084853
4605,5.5973406
4606,3.4310515
4607,4.05042
4608,4.7071652
4609,5.6110296
4610,3.5085518
4611,4.1144853
4612,5.434287
4613,5.505413
4614,5.7549706
4615,5.664672
4616,5.535698
4617,5.457831
4618,5.75139
4619,5.8366737
4620,6.134202
4621,4.5943036
4622,5.0342274
4623,5.4286942
4624,5.768271
4625,3.9791071
4626,3.3463154
4627,4.645084
4628,3.3092227
4629,3.9387648
4630,4.6430054
4631,5.1668673
4632,3.5745773
4633,5.4270887
4634,3.325758
4635,4.612119
4636,2.5314507
4637,2.6204913
4638,3.7992258
4639,5.883766
4640,5.690918
4641,5.475146
4642,5.873322
4643,5.5590873
4644,5.710715
4645,5.376488
4646,5.6837873
4647,5.629054
4648,5.837258
4649,5.4705563
4650,5.9738927
4651,5.531006
4652,2.5753093
4653,5.7483177
4654,3.90424
4655,5.289753
4656,4.253708
4657,5.5403085
4658,5.9805107
4659,5.5103307
4660,4.2179966
4661,6.6181717
4662,5.6724954
4663,5.6812134
4664,5.4818873
4665,5.711869
4666,5.471491
4667,5.274242
4668,4.65463
4669,2.5968308
4670,3.3344936
4671,3.3547287
4672,3.4652767
4673,4.578449
4674,3.2850213
4675,4.2058916
4676,5.177177
4677,2.6155517
4678,5.621744
4679,3.4770932
4680,4.5460496
4681,3.8293602
4682,4.0875025
4683,5.50898
4684,5.577067
4685,5.551098
4686,5.5016522
4687,5.3860917
4688,5.625136
4689,5.4042273
4690,2.6947641
4691,4.0695796
4692,2.5270488
4693,4.661492
4694,3.7843266
4695,3.0863228
4696,4.6741676
4697,2.783688
4698,3.0819197
4699,4.153121
4700,3.539877
4701,4.211856
4702,3.2377527
4703,3.943715
4704,3.5101519
4705,2.5764234
4706,4.6291103
4707,5.086027
4708,6.241908
4709,6.2890015
4710,6.33563
4711,3.6996393
4712,3.0102239
4713,5.877865
4714,5.706736
4715,5.526202
4716,5.506599
4717,5.5882726
4718,5.5179667
4719,6.068282
4720,5.680059
4721,5.663856
4722,5.838631
4723,6.1817517
4724,6.230741
4725,3.860448
4726,6.0337615
4727,5.558257
4728,5.5520477
4729,6.564538
4730,6.1094317
4731,5.259906
4732,6.3876185
4733,5.3947935
4734,5.637675
4735,5.57397
4736,5.241137
4737,5.5152106
4738,4.0843596
4739,3.182427
4740,3.854211
4741,5.450143
4742,4.070864
4743,3.8737168
4744,3.3532329
4745,4.6826897
4746,5.3845296
4747,5.446091
4748,2.7927268
4749,4.963929
4750,2.5941215
4751,5.1968994
4752,5.4890227
4753,5.1045656
4754,5.6248145
4755,2.8524303
4756,5.530049
4757,5.4988756
4758,5.6718254
4759,5.994798
4760,3.9938104
4761,5.4132266
4762,2.5810382
4763,3.9919522
4764,3.7857938
4765,5.394329
4766,5.2932434
4767,4.069352
4768,3.6196175
4769,4.253105
4770,3.9887927
4771,3.821301
4772,4.014629
4773,3.3814003
4774,2.0853581
4775,4.9535832
4776,4.8944926
4777,3.838406
4778,5.979496
4779,5.4285264
4780,6.9626045
4781,5.1649203
4782,5.4454594
4783,5.6703963
4784,5.431164
4785,5.832268
4786,3.9032748
4787,5.8359404
4788,5.461342
4789,6.015802
4790,5.7189384
4791,6.5802073
4792,6.2353344
4793,6.3357115
4794,5.869441
4795,5.408549
4796,5.7681355
4797,6.2817435
4798,5.1388707
4799,6.7636814
4800,5.72405
4801,6.3803153
4802,6.1566086
4803,5.9651914
4804,5.759223
4805,5.74136
4806,5.7837977
4807,5.874507
4808,2.5192952
4809,4.7537513
4810,4.1642523
4811,5.5236664
4812,2.5991921
4813,5.7184234
4814,5.4077444
4815,5.264399
4816,5.9703603
4817,5.5093
4818,5.4333134
4819,4.427429
4820,2.691693
4821,5.383028
4822,5.116968
4823,5.4388437
4824,5.4277887
4825,5.812351
4826,5.61119
4827,5.557943
4828,6.164417
4829,5.763259
4830,4.7419524
4831,3.4739692
4832,5.2739577
4833,4.174692
4834,3.8781931
4835,3.2356813
4836,3.3156202
4837,3.1097054
4838,3.234616
4839,3.1778364
4840,4.229257
4841,4.8617034
4842,3.523591
4843,4.7867584
4844,4.8286805
4845,3.3028703
4846,6.020895
4847,5.7324963
4848,5.9537272
4849,4.765305
4850,5.7023673
4851,5.6161304
4852,5.2698727
4853,5.7614193
4854,5.825108
4855,5.8910313
4856,5.7870216
4857,5.5763526
4858,5.808839
4859,5.8325305
4860,6.4600873
4861,5.748641
4862,5.590829
4863,5.8738923
4864,5.872198
4865,5.671146
4866,5.3894286
4867,5.4930787
4868,5.1593204
4869,5.8845024
4870,6.3145256
4871,5.669408
4872,6.314743
4873,5.9408693
4874,5.8867364
4875,5.4142447
4876,5.603296
4877,5.7281027
4878,3.1987927
4879,2.670117
4880,5.7328887
4881,5.5033884
4882,5.363178
4883,5.8485446
4884,4.4620023
4885,5.5700183
4886,5.6573606
4887,5.928069
4888,6.025873
4889,5.3249145
4890,6.4311795
4891,6.134864
4892,5.6285067
4893,5.7950163
4894,6.0737214
4895,5.3871913
4896,5.3924313
4897,5.539708
4898,6.027739
4899,5.758948